,0,1,2
53,"assays8,10_yield_svm_1",0.5870791484975753,0.007671758111039954
54,"assays9,10_yield_svm_1",0.6680666625741907,0.01066337916243389
55,"assays1,2,3_yield_forest_1",0.5559853732980804,0.004508438380957779
56,"assays1,2,4_yield_forest_1",0.5386989590545447,0.006645359398002167
57,"assays1,2,5_yield_forest_1",0.5534160694608213,0.006361053398141816
58,"assays1,2,6_yield_forest_1",0.5592903877494888,0.0061544922756943884
59,"assays1,2,7_yield_forest_1",0.5474905222226747,0.01076926578063922
60,"assays1,2,8_yield_forest_1",0.5373888034084341,0.008012975403707816
61,"assays1,2,9_yield_forest_1",0.5363251808267236,0.007772859767964779
62,"assays1,2,10_yield_forest_1",0.5215021605923384,0.01159039044290861
63,"assays1,3,4_yield_forest_1",0.551710692355616,0.009888126440207813
64,"assays1,3,5_yield_forest_1",0.5664397898431,0.009098421650311153
65,"assays1,3,6_yield_forest_1",0.5649354819218343,0.01856799114753131
66,"assays1,3,7_yield_forest_1",0.5556941978040928,0.007633659482603274
67,"assays1,3,8_yield_forest_1",0.5598816487975188,0.014314965569664027
68,"assays1,3,9_yield_forest_1",0.5558094652151827,0.013048373416673954
69,"assays1,3,10_yield_forest_1",0.5230300491882605,0.008939784278162515
70,"assays1,4,5_yield_forest_1",0.5507370226177024,0.012639755469697216
71,"assays1,4,6_yield_forest_1",0.5645965435937745,0.010509545161370214
72,"assays1,4,7_yield_forest_1",0.5485844145321976,0.010846033423549752
73,"assays1,4,8_yield_forest_1",0.5468187358881268,0.00982087095552095
74,"assays1,4,9_yield_forest_1",0.5428641345138592,0.01156585253531291
75,"assays1,4,10_yield_forest_1",0.5207598287638256,0.01514581465961474
76,"assays1,5,6_yield_forest_1",0.5516701975096217,0.008027793347336191
77,"assays1,5,7_yield_forest_1",0.5477825018194588,0.010792400556596356
78,"assays1,5,8_yield_forest_1",0.5371956931716261,0.011134796601384077
79,"assays1,5,9_yield_forest_1",0.5275950353699999,0.008659309031185211
80,"assays1,5,10_yield_forest_1",0.5310101491270706,0.012209574285822472
81,"assays1,6,7_yield_forest_1",0.5415496941152222,0.01173632172712577
82,"assays1,6,8_yield_forest_1",0.5636409058951052,0.008957122392055528
83,"assays1,6,9_yield_forest_1",0.5581830278752973,0.008189807709482437
84,"assays1,6,10_yield_forest_1",0.5516159322827323,0.010691496740506855
85,"assays1,7,8_yield_forest_1",0.5330104392482112,0.009180530444671053
86,"assays1,7,9_yield_forest_1",0.5640910763166319,0.012222264769621443
87,"assays1,7,10_yield_forest_1",0.5104321633242207,0.006577751318734421
88,"assays1,8,9_yield_forest_1",0.512273283504869,0.009557687026987224
89,"assays1,8,10_yield_forest_1",0.49870203814305025,0.007935381914113561
90,"assays1,9,10_yield_forest_1",0.5291724957414364,0.009617195818544073
91,"assays2,3,4_yield_svm_1",0.5898634939722088,0.007992909028189754
92,"assays2,3,5_yield_svm_1",0.5942437492781889,0.007705780587978079
93,"assays2,3,6_yield_svm_1",0.5893931679759129,0.004899861681362292
94,"assays2,3,7_yield_svm_1",0.5727523104357919,0.005688056021955761
95,"assays2,3,8_yield_svm_1",0.5871096046353987,0.005650818692012368
96,"assays2,3,9_yield_svm_1",0.5903199444431962,0.006429932424752108
97,"assays2,3,10_yield_svm_1",0.5660653618366578,0.007023854097611049
98,"assays2,4,5_yield_ridge_1",0.5961127808599095,0.004817720257983957
99,"assays2,4,6_yield_svm_1",0.5875651686782598,0.00734816152790816
100,"assays2,4,7_yield_svm_1",0.5735904251490396,0.008513840301872116
101,"assays2,4,8_yield_ridge_1",0.5873951601420604,0.005022341839878333
102,"assays2,4,9_yield_svm_1",0.588508853379966,0.006025637834921081
103,"assays2,4,10_yield_fnn_1",0.5763561341776228,0.010190845963617766
104,"assays2,5,6_yield_ridge_1",0.5972018448020313,0.010567111516719397
105,"assays2,5,7_yield_ridge_1",0.5754801289507201,0.006999961127607791
106,"assays2,5,8_yield_forest_1",0.5731089173923614,0.006403133498833755
107,"assays2,5,9_yield_forest_1",0.5905657405541225,0.007173439310870113
108,"assays2,5,10_yield_forest_1",0.586366129126177,0.008546006742412154
109,"assays2,6,7_yield_ridge_1",0.5733039878105034,0.005002371825899233
110,"assays2,6,8_yield_ridge_1",0.5901639383842124,0.006041918097246651
111,"assays2,6,9_yield_ridge_1",0.5952243582942307,0.0034395830227545755
112,"assays2,6,10_yield_svm_1",0.5908149084711154,0.005621690067152457
113,"assays2,7,8_yield_svm_1",0.5610972714982249,0.004737569348993049
114,"assays2,7,9_yield_ridge_1",0.5773480146293936,0.00858246061516648
115,"assays2,7,10_yield_ridge_1",0.5735001309658176,0.007706886750773888
116,"assays2,8,9_yield_forest_1",0.5590938139241088,0.012166090068037433
117,"assays2,8,10_yield_svm_1",0.531924548809215,0.013374890180882084
118,"assays2,9,10_yield_fnn_1",0.5938822819222145,0.009415351454561464
119,"assays3,4,5_yield_svm_1",0.5952037688979613,0.010960603839003475
120,"assays3,4,6_yield_ridge_1",0.5979907387201295,0.0033160902610655466
121,"assays3,4,7_yield_svm_1",0.5748423639300666,0.006945806695763735
122,"assays3,4,8_yield_svm_1",0.5880523866721892,0.007240865566175174
123,"assays3,4,9_yield_svm_1",0.5863487494667946,0.0065398853178032824
124,"assays3,4,10_yield_svm_1",0.5577509904444133,0.011436623191240638
125,"assays3,5,6_yield_svm_1",0.595650951603444,0.007112864151095149
126,"assays3,5,7_yield_svm_1",0.5725503101710064,0.007050021804103739
127,"assays3,5,8_yield_forest_1",0.5867391080646666,0.007367792971934404
128,"assays3,5,9_yield_forest_1",0.5939993640668397,0.01026100988662307
129,"assays3,5,10_yield_forest_1",0.5872267563409723,0.008398672719613642
130,"assays3,6,7_yield_ridge_1",0.578341018004709,0.008338799260293005
131,"assays3,6,8_yield_svm_1",0.581166059418495,0.008442868098158174
132,"assays3,6,9_yield_svm_1",0.5740175246514282,0.005761022174123855
133,"assays3,6,10_yield_svm_1",0.5816879120459985,0.006885626840020351
134,"assays3,7,8_yield_svm_1",0.5595339884560289,0.005163632850579632
135,"assays3,7,9_yield_svm_1",0.5793788017481492,0.007359976124762143
136,"assays3,7,10_yield_svm_1",0.5416059079117372,0.010658130898041556
137,"assays3,8,9_yield_forest_1",0.5697989218464788,0.010096277805970376
138,"assays3,8,10_yield_svm_1",0.5371242672129943,0.007738239093926533
139,"assays3,9,10_yield_svm_1",0.5701904737610171,0.011001038227575853
140,"assays4,5,6_yield_ridge_1",0.6039899252622881,0.005867713331057209
141,"assays4,5,7_yield_ridge_1",0.578231278907071,0.007109318993187591
142,"assays4,5,8_yield_forest_1",0.5834987125151235,0.016324593765863978
143,"assays4,5,9_yield_forest_1",0.5771982802273393,0.00828308936328684
144,"assays4,5,10_yield_forest_1",0.5637368415007052,0.011254973012313738
145,"assays4,6,7_yield_ridge_1",0.5789802448587702,0.007878848939409341
146,"assays4,6,8_yield_svm_1",0.5985841124406714,0.005694207458966876
147,"assays4,6,9_yield_svm_1",0.600069672035022,0.010229131795913891
148,"assays4,6,10_yield_forest_1",0.5849709788837562,0.00896798015056716
149,"assays4,7,8_yield_svm_1",0.5650129993552726,0.006489359519185279
150,"assays4,7,9_yield_ridge_1",0.5841600326528797,0.004776778087596395
151,"assays4,7,10_yield_svm_1",0.5623714670652702,0.007670556631392697
152,"assays4,8,9_yield_forest_1",0.5574602139241519,0.007332838957287697
153,"assays4,8,10_yield_svm_1",0.5185400555877067,0.010739017232488922
154,"assays4,9,10_yield_svm_1",0.5730739737025978,0.007361084572888528
155,"assays5,6,7_yield_ridge_1",0.6023366467435773,0.007544199411647056
156,"assays5,6,8_yield_forest_1",0.5984215023766166,0.013032336353966433
157,"assays5,6,9_yield_forest_1",0.604841116825141,0.010750540869334578
158,"assays5,6,10_yield_forest_1",0.6222116760738952,0.007873340765779634
159,"assays5,7,8_yield_forest_1",0.5855440863299518,0.007069729757932664
160,"assays5,7,9_yield_forest_1",0.5954201655400545,0.01441594362858169
161,"assays5,7,10_yield_forest_1",0.5932255924249652,0.01296665430290528
162,"assays5,8,9_yield_forest_1",0.5345787991812844,0.008151952089975706
163,"assays5,8,10_yield_forest_1",0.5300638497185471,0.008358353604525618
164,"assays5,9,10_yield_forest_1",0.5919966541576793,0.007335196174359113
165,"assays6,7,8_yield_ridge_1",0.5977400380227854,0.0062888182619908195
166,"assays6,7,9_yield_ridge_1",0.6211984876943834,0.007286335939049416
167,"assays6,7,10_yield_ridge_1",0.6185629349412781,0.007102702191939274
168,"assays6,8,9_yield_forest_1",0.5752651533187894,0.014079692996150032
169,"assays6,8,10_yield_forest_1",0.58056885530623,0.012482159442852482
170,"assays6,9,10_yield_forest_1",0.6344101014772721,0.010846689766127161
171,"assays7,8,9_yield_forest_1",0.6009193244890294,0.008164669565099928
172,"assays7,8,10_yield_forest_1",0.5914366503814749,0.004205933779623676
173,"assays7,9,10_yield_ridge_1",0.6643432502369562,0.005625566250298656
174,"assays8,9,10_yield_forest_1",0.6032116413848897,0.008093606681653265
175,"assays1,2,3,4_yield_forest_1",0.5536252744469248,0.007814409959619613
176,"assays1,2,3,5_yield_forest_1",0.5673394660673915,0.008507197522974779
177,"assays1,2,3,6_yield_forest_1",0.56105325895794,0.00905853725408147
178,"assays1,2,3,7_yield_forest_1",0.5571320641553992,0.010311213519844707
179,"assays1,2,3,8_yield_forest_1",0.5533168523228502,0.008253223491215737
180,"assays1,2,3,9_yield_forest_1",0.5656421838299767,0.0077833263353810885
181,"assays1,2,3,10_yield_forest_1",0.5400895310397675,0.01156901714332653
182,"assays1,2,4,5_yield_forest_1",0.54578538253112,0.006409490131094441
183,"assays1,2,4,6_yield_forest_1",0.5626256517983879,0.012159888817350738
184,"assays1,2,4,7_yield_forest_1",0.5503188991218193,0.01833375534011103
185,"assays1,2,4,8_yield_forest_1",0.5326275540215227,0.004638688730608173
186,"assays1,2,4,9_yield_forest_1",0.5443247273958182,0.009591957762457484
187,"assays1,2,4,10_yield_forest_1",0.5341249610083966,0.014622035879224796
188,"assays1,2,5,6_yield_forest_1",0.5670235198705065,0.006677982303837053
189,"assays1,2,5,7_yield_forest_1",0.5502665294247573,0.006545106781644991
190,"assays1,2,5,8_yield_forest_1",0.5373151003884453,0.006042078855496475
191,"assays1,2,5,9_yield_forest_1",0.5443575549469258,0.010205990331571475
192,"assays1,2,5,10_yield_forest_1",0.5137366020787313,0.01280085529171132
193,"assays1,2,6,7_yield_forest_1",0.5605295714528817,0.007406833399989152
194,"assays1,2,6,8_yield_forest_1",0.5601835445430139,0.0068653063417354375
195,"assays1,2,6,9_yield_svm_1",0.5633247283252338,0.007347277188555266
196,"assays1,2,6,10_yield_forest_1",0.5511684034613499,0.016866926681576976
197,"assays1,2,7,8_yield_forest_1",0.5436058793079395,0.009580636172693559
198,"assays1,2,7,9_yield_forest_1",0.5330661012452131,0.01222864427137057
199,"assays1,2,7,10_yield_forest_1",0.5203534322916161,0.01460618385006731
200,"assays1,2,8,9_yield_forest_1",0.5247320926090822,0.011363222250949887
201,"assays1,2,8,10_yield_forest_1",0.5133598370624999,0.008709299235461904
202,"assays1,2,9,10_yield_forest_1",0.537193572827131,0.010327696464002216
203,"assays1,3,4,5_yield_forest_1",0.5651557395997735,0.013679048453304065
204,"assays1,3,4,6_yield_svm_1",0.5713715340566575,0.00521348887414509
205,"assays1,3,4,7_yield_forest_1",0.545026580868734,0.009514225233271797
206,"assays1,3,4,8_yield_forest_1",0.5404345053077011,0.009386288283737816
207,"assays1,3,4,9_yield_forest_1",0.5592214122217876,0.01019565611106807
208,"assays1,3,4,10_yield_forest_1",0.5296466797879991,0.011233933968361412
209,"assays1,3,5,6_yield_forest_1",0.5645965338656322,0.0057325315933157315
210,"assays1,3,5,7_yield_forest_1",0.5692176929887088,0.014261064437866388
211,"assays1,3,5,8_yield_forest_1",0.5555905911448582,0.016321846292094423
212,"assays1,3,5,9_yield_forest_1",0.5442400306379289,0.011355899829547352
213,"assays1,3,5,10_yield_forest_1",0.51702020543923,0.009998430050738217
214,"assays1,3,6,7_yield_forest_1",0.5596898674868325,0.009865757546026399
215,"assays1,3,6,8_yield_forest_1",0.5602515063652628,0.009714066738928807
216,"assays1,3,6,9_yield_forest_1",0.5573330553172896,0.0068126995163963555
217,"assays1,3,6,10_yield_forest_1",0.5281219136599191,0.014386313910802367
218,"assays1,3,7,8_yield_forest_1",0.5409193815319401,0.011997200134793242
219,"assays1,3,7,9_yield_forest_1",0.5499243063350059,0.011371447154423415
220,"assays1,3,7,10_yield_forest_1",0.5220116755830466,0.02054283161313521
221,"assays1,3,8,9_yield_forest_1",0.5297008158092607,0.008281768334726545
222,"assays1,3,8,10_yield_forest_1",0.5151148436731012,0.01563602298097601
223,"assays1,3,9,10_yield_forest_1",0.5350130922082416,0.011463821358424558
224,"assays1,4,5,6_yield_forest_1",0.5521828489595397,0.0066989252705584364
225,"assays1,4,5,7_yield_forest_1",0.5485238561662835,0.005461290389176147
226,"assays1,4,5,8_yield_forest_1",0.538792705713018,0.005809488983824427
227,"assays1,4,5,9_yield_forest_1",0.5369762022515806,0.008883459969245602
228,"assays1,4,5,10_yield_forest_1",0.5210786869071968,0.013776111546630205
229,"assays1,4,6,7_yield_forest_1",0.5510464288737341,0.008571045622767493
230,"assays1,4,6,8_yield_forest_1",0.5468842933879492,0.009972794975200542
231,"assays1,4,6,9_yield_forest_1",0.558681570004067,0.018117904217177433
232,"assays1,4,6,10_yield_forest_1",0.5254770964769288,0.0088933199633169
233,"assays1,4,7,8_yield_forest_1",0.5369089943747161,0.012147066335280442
234,"assays1,4,7,9_yield_forest_1",0.5518611682738349,0.017245158809167997
235,"assays1,4,7,10_yield_forest_1",0.5157966174749016,0.007279835374699667
236,"assays1,4,8,9_yield_forest_1",0.5275650266376978,0.005270635651052727
237,"assays1,4,8,10_yield_forest_1",0.5089079355975679,0.009063877052201982
238,"assays1,4,9,10_yield_forest_1",0.5335935646347201,0.012441756763276593
239,"assays1,5,6,7_yield_forest_1",0.5683329033642079,0.00947329762264666
240,"assays1,5,6,8_yield_forest_1",0.543628923346595,0.011581373460650472
241,"assays1,5,6,9_yield_forest_1",0.5375125379738874,0.011494980868396433
242,"assays1,5,6,10_yield_forest_1",0.543431710950679,0.009282364335706273
243,"assays1,5,7,8_yield_forest_1",0.5408809237485896,0.012735468289951982
244,"assays1,5,7,9_yield_forest_1",0.5398844373153252,0.013498130666352349
245,"assays1,5,7,10_yield_forest_1",0.5213285157682802,0.007375700393252584
246,"assays1,5,8,9_yield_forest_1",0.5069908452570466,0.010666690783298858
247,"assays1,5,8,10_yield_forest_1",0.4972766760314256,0.009280996049791913
248,"assays1,5,9,10_yield_forest_1",0.5099741624118215,0.009589706848566158
249,"assays1,6,7,8_yield_forest_1",0.5460411827882359,0.0059795541562146885
250,"assays1,6,7,9_yield_forest_1",0.5592312090359215,0.014006166116581965
251,"assays1,6,7,10_yield_forest_1",0.5304138206382973,0.015547525551751078
252,"assays1,6,8,9_yield_forest_1",0.5221446453305514,0.007585071522854568
253,"assays1,6,8,10_yield_forest_1",0.5118129345229854,0.016775198715642436
254,"assays1,6,9,10_yield_forest_1",0.5511834384127469,0.009539121814111741
255,"assays1,7,8,9_yield_forest_1",0.5218565605739836,0.005523507822391187
256,"assays1,7,8,10_yield_forest_1",0.5065273389302847,0.016099332390604223
257,"assays1,7,9,10_yield_forest_1",0.537199680170826,0.012436486732248755
258,"assays1,8,9,10_yield_forest_1",0.5101635149928171,0.008178286561757309
259,"assays2,3,4,5_yield_svm_1",0.5939601438798311,0.007528052973976255
260,"assays2,3,4,6_yield_svm_1",0.5855539009863316,0.006380088766048682
261,"assays2,3,4,7_yield_ridge_1",0.5779042407172033,0.006751268865232489
262,"assays2,3,4,8_yield_svm_1",0.5822930128976382,0.006600187172268349
263,"assays2,3,4,9_yield_svm_1",0.5861852419433123,0.0030818153141879477
264,"assays2,3,4,10_yield_svm_1",0.5796771265412282,0.005918778831085983
265,"assays2,3,5,6_yield_svm_1",0.5921588592865946,0.005653355414715164
266,"assays2,3,5,7_yield_ridge_1",0.577129463206337,0.004431041560147613
267,"assays2,3,5,8_yield_ridge_1",0.5920161839105866,0.00710916649079322
268,"assays2,3,5,9_yield_svm_1",0.5919938983913785,0.005882452050866894
269,"assays2,3,5,10_yield_fnn_1",0.5846618921024074,0.013673721288313245
270,"assays2,3,6,7_yield_svm_1",0.5778469720816539,0.005216646732187233
271,"assays2,3,6,8_yield_svm_1",0.5842439306048235,0.008619214580114906
272,"assays2,3,6,9_yield_svm_1",0.5807270472887244,0.004271537978437728
273,"assays2,3,6,10_yield_svm_1",0.5827206249717001,0.006762046370494961
274,"assays2,3,7,8_yield_svm_1",0.5597848290294591,0.005538260597054
275,"assays2,3,7,9_yield_svm_1",0.5806844223059228,0.00765971890096523
276,"assays2,3,7,10_yield_svm_1",0.5783231323780518,0.006507697388946571
277,"assays2,3,8,9_yield_forest_1",0.5690798244707651,0.008595645642807013
278,"assays2,3,8,10_yield_svm_1",0.5444929597251684,0.014462710059662178
279,"assays2,3,9,10_yield_fnn_1",0.5933426255715053,0.006411389992598962
280,"assays2,4,5,6_yield_svm_1",0.594037473318776,0.006337486398295908
281,"assays2,4,5,7_yield_ridge_1",0.5784033604253837,0.007454742556397295
282,"assays2,4,5,8_yield_forest_1",0.589212930118397,0.00929021235127081
283,"assays2,4,5,9_yield_forest_1",0.5892867370351127,0.007656887251358637
284,"assays2,4,5,10_yield_forest_1",0.5843782869664895,0.01119054812123912
285,"assays2,4,6,7_yield_ridge_1",0.5778049650053793,0.0049567338197750105
286,"assays2,4,6,8_yield_ridge_1",0.5902164394754499,0.0047751377032739985
287,"assays2,4,6,9_yield_svm_1",0.590013943483909,0.0072396672200571235
288,"assays2,4,6,10_yield_fnn_1",0.5836701477971132,0.008529607003330303
289,"assays2,4,7,8_yield_svm_1",0.5650703523852731,0.00660694467708125
290,"assays2,4,7,9_yield_ridge_1",0.5822160776810548,0.005669746879004624
291,"assays2,4,7,10_yield_fnn_1",0.5762332592710676,0.007231949545292348
292,"assays2,4,8,9_yield_forest_1",0.5698032923230965,0.0090682501294816
293,"assays2,4,8,10_yield_svm_1",0.5433148583121168,0.011496279361838455
294,"assays2,4,9,10_yield_ridge_1",0.5954949293712878,0.005454968358311768
295,"assays2,5,6,7_yield_ridge_1",0.5788061106891998,0.005381202228730636
296,"assays2,5,6,8_yield_forest_1",0.5939856229573666,0.005414374165372897
297,"assays2,5,6,9_yield_ridge_1",0.5948405678610108,0.0072170713452824956
298,"assays2,5,6,10_yield_svm_1",0.5963816052995157,0.006218726531215792
299,"assays2,5,7,8_yield_ridge_1",0.5663345250510988,0.005093634958441829
300,"assays2,5,7,9_yield_ridge_1",0.5798989627642865,0.00511645539212785
301,"assays2,5,7,10_yield_ridge_1",0.5749702040462961,0.007067780124439074
302,"assays2,5,8,9_yield_forest_1",0.5406293825676525,0.007311715488633262
303,"assays2,5,8,10_yield_forest_1",0.5377842857303723,0.011020613896787513
304,"assays2,5,9,10_yield_forest_1",0.5762834150154207,0.004458497894358803
305,"assays2,6,7,8_yield_svm_1",0.5621490620174618,0.005382588676478733
306,"assays2,6,7,9_yield_ridge_1",0.5790602539813836,0.006736124896387734
307,"assays2,6,7,10_yield_ridge_1",0.5775099248241918,0.006502435640541584
308,"assays2,6,8,9_yield_forest_1",0.5680317691285557,0.010316654852689374
309,"assays2,6,8,10_yield_forest_1",0.566675459365664,0.013900464634049573
310,"assays2,6,9,10_yield_fnn_1",0.5886984427991769,0.011709557268654462
311,"assays2,7,8,9_yield_ridge_1",0.5658363440796234,0.008303842695104523
312,"assays2,7,8,10_yield_svm_1",0.5445931012891119,0.009160985406618726
313,"assays2,7,9,10_yield_ridge_1",0.5731342496164914,0.00452293049073224
314,"assays2,8,9,10_yield_forest_1",0.5551357604696867,0.005034200779120168
315,"assays3,4,5,6_yield_svm_1",0.5806954653132481,0.0064625654184225206
316,"assays3,4,5,7_yield_ridge_1",0.5790510682571781,0.004104541711263913
317,"assays3,4,5,8_yield_forest_1",0.5961293435165699,0.005589934973257441
318,"assays3,4,5,9_yield_svm_1",0.599089405326478,0.004331604182062401
319,"assays3,4,5,10_yield_fnn_1",0.5898144383991173,0.00907422319737144
320,"assays3,4,6,7_yield_svm_1",0.570950758179981,0.004316991465620934
321,"assays3,4,6,8_yield_svm_1",0.5793773147120811,0.009461878350515894
322,"assays3,4,6,9_yield_svm_1",0.5792215864779967,0.005077442057094975
323,"assays3,4,6,10_yield_svm_1",0.5630025058187414,0.00761365522145517
324,"assays3,4,7,8_yield_ridge_1",0.5667814375869495,0.008442329885856848
325,"assays3,4,7,9_yield_svm_1",0.5817707565673776,0.005343607271361844
326,"assays3,4,7,10_yield_fnn_1",0.5620379871632208,0.010153336106131575
327,"assays3,4,8,9_yield_forest_1",0.5825383600330006,0.011649113554698652
328,"assays3,4,8,10_yield_svm_1",0.5400303944570516,0.013575264291875638
329,"assays3,4,9,10_yield_svm_1",0.5763258805587437,0.012985252779195397
330,"assays3,5,6,7_yield_ridge_1",0.5822809400727118,0.005411680444585687
331,"assays3,5,6,8_yield_svm_1",0.5950710709924791,0.008306307022268356
332,"assays3,5,6,9_yield_svm_1",0.5812150432651154,0.005881337375357047
333,"assays3,5,6,10_yield_fnn_1",0.5977086248256452,0.007835618030167678
334,"assays3,5,7,8_yield_svm_1",0.5721600966080784,0.003927541400389311
335,"assays3,5,7,9_yield_ridge_1",0.5851711743275871,0.006324905081001494
336,"assays3,5,7,10_yield_svm_1",0.5786420856826282,0.008088582374581758
337,"assays3,5,8,9_yield_forest_1",0.547447224278646,0.009048863969620473
338,"assays3,5,8,10_yield_forest_1",0.5403944731113862,0.01637879656977376
339,"assays3,5,9,10_yield_svm_1",0.5798839632408621,0.008186345119488955
340,"assays3,6,7,8_yield_ridge_1",0.5696720912989449,0.005000831276616227
341,"assays3,6,7,9_yield_svm_1",0.5828695499450562,0.010539548332884266
342,"assays3,6,7,10_yield_svm_1",0.5637215042881109,0.00475336238559002
343,"assays3,6,8,9_yield_svm_1",0.575004546270035,0.008546658515609146
344,"assays3,6,8,10_yield_svm_1",0.5594268467813023,0.009117301518420603
345,"assays3,6,9,10_yield_svm_1",0.5681076402385065,0.007374862811250933
346,"assays3,7,8,9_yield_svm_1",0.5660732489852276,0.0028827894338910023
347,"assays3,7,8,10_yield_svm_1",0.5364203648419609,0.010953250127316363
348,"assays3,7,9,10_yield_svm_1",0.5718301895750513,0.008651341930480545
349,"assays3,8,9,10_yield_forest_1",0.5574339340620547,0.0062569171622849935
350,"assays4,5,6,7_yield_ridge_1",0.5847861531926379,0.009867530589989081
351,"assays4,5,6,8_yield_svm_1",0.6028900651934851,0.006647762788877996
352,"assays4,5,6,9_yield_forest_1",0.5887440752093152,0.014080942259654542
353,"assays4,5,6,10_yield_forest_1",0.5906682129194758,0.011266019731811029
354,"assays4,5,7,8_yield_ridge_1",0.5691961988762622,0.00493208970476986
355,"assays4,5,7,9_yield_forest_1",0.5769604673381883,0.009182846729747668
356,"assays4,5,7,10_yield_forest_1",0.5663741066929844,0.006509394563014223
357,"assays4,5,8,9_yield_forest_1",0.5427832937958882,0.008984231729544892
358,"assays4,5,8,10_yield_forest_1",0.529426855480744,0.013924249000011723
359,"assays4,5,9,10_yield_forest_1",0.5700138262632397,0.007453010450898425
360,"assays4,6,7,8_yield_ridge_1",0.5705105632157824,0.00721393221035404
361,"assays4,6,7,9_yield_ridge_1",0.5839662562241401,0.00714361874757895
362,"assays4,6,7,10_yield_ridge_1",0.5810244400346509,0.008345258184239637
363,"assays4,6,8,9_yield_forest_1",0.5761025381910396,0.011890315692812278
364,"assays4,6,8,10_yield_forest_1",0.5645595980462247,0.008345843837529447
365,"assays4,6,9,10_yield_forest_1",0.5874417918363288,0.008650962501897569
366,"assays4,7,8,9_yield_forest_1",0.557829445214988,0.008224929841333396
367,"assays4,7,8,10_yield_svm_1",0.5417376041964174,0.011005825685071233
368,"assays4,7,9,10_yield_ridge_1",0.5778595786694259,0.0032793512975617437
