,0,1
46,"assays6,8_yield_forest_1",0.6187593058989105
47,"assays6,9_yield_forest_1",0.634426065875837
48,"assays6,10_yield_forest_1",0.6338852448078958
49,"assays7,8_yield_forest_1",0.621376420676977
50,"assays7,9_yield_forest_1",0.6652029246953401
51,"assays7,10_yield_ridge_1",0.6629299556525031
52,"assays8,9_yield_forest_1",0.5974769919977401
53,"assays8,10_yield_svm_1",0.5870791484975753
54,"assays9,10_yield_svm_1",0.6680666625741907
55,"assays1,2,3_yield_forest_1",0.5559853732980804
56,"assays1,2,4_yield_forest_1",0.5386989590545447
57,"assays1,2,5_yield_forest_1",0.5534160694608213
58,"assays1,2,6_yield_forest_1",0.5592903877494888
59,"assays1,2,7_yield_forest_1",0.5474905222226747
60,"assays1,2,8_yield_forest_1",0.5373888034084341
61,"assays1,2,9_yield_forest_1",0.5363251808267236
62,"assays1,2,10_yield_forest_1",0.5215021605923384
63,"assays1,3,4_yield_forest_1",0.551710692355616
64,"assays1,3,5_yield_forest_1",0.5664397898431
65,"assays1,3,6_yield_forest_1",0.5649354819218343
66,"assays1,3,7_yield_forest_1",0.5556941978040928
67,"assays1,3,8_yield_forest_1",0.5598816487975188
68,"assays1,3,9_yield_forest_1",0.5558094652151827
69,"assays1,3,10_yield_forest_1",0.5230300491882605
70,"assays1,4,5_yield_forest_1",0.5507370226177024
71,"assays1,4,6_yield_forest_1",0.5645965435937745
72,"assays1,4,7_yield_forest_1",0.5485844145321976
73,"assays1,4,8_yield_forest_1",0.5468187358881268
74,"assays1,4,9_yield_forest_1",0.5428641345138592
75,"assays1,4,10_yield_forest_1",0.5207598287638256
76,"assays1,5,6_yield_forest_1",0.5516701975096217
77,"assays1,5,7_yield_forest_1",0.5477825018194588
78,"assays1,5,8_yield_forest_1",0.5371956931716261
79,"assays1,5,9_yield_forest_1",0.5275950353699999
80,"assays1,5,10_yield_forest_1",0.5310101491270706
81,"assays1,6,7_yield_forest_1",0.5415496941152222
82,"assays1,6,8_yield_forest_1",0.5636409058951052
83,"assays1,6,9_yield_forest_1",0.5581830278752973
84,"assays1,6,10_yield_forest_1",0.5516159322827323
85,"assays1,7,8_yield_forest_1",0.5330104392482112
86,"assays1,7,9_yield_forest_1",0.5640910763166319
87,"assays1,7,10_yield_forest_1",0.5104321633242207
88,"assays1,8,9_yield_forest_1",0.512273283504869
89,"assays1,8,10_yield_forest_1",0.49870203814305025
90,"assays1,9,10_yield_forest_1",0.5291724957414364
91,"assays2,3,4_yield_svm_1",0.5898634939722088
92,"assays2,3,5_yield_svm_1",0.5942437492781889
93,"assays2,3,6_yield_svm_1",0.5893931679759129
94,"assays2,3,7_yield_svm_1",0.5727523104357919
95,"assays2,3,8_yield_svm_1",0.5871096046353987
96,"assays2,3,9_yield_svm_1",0.5903199444431962
97,"assays2,3,10_yield_svm_1",0.5660653618366578
98,"assays2,4,5_yield_ridge_1",0.5961127808599095
99,"assays2,4,6_yield_svm_1",0.5875651686782598
100,"assays2,4,7_yield_svm_1",0.5735904251490396
101,"assays2,4,8_yield_ridge_1",0.5873951601420604
102,"assays2,4,9_yield_svm_1",0.588508853379966
103,"assays2,4,10_yield_forest_1",0.577601058041696
104,"assays2,5,6_yield_ridge_1",0.5972018448020313
105,"assays2,5,7_yield_ridge_1",0.5754801289507201
106,"assays2,5,8_yield_forest_1",0.5731089173923614
107,"assays2,5,9_yield_forest_1",0.5905657405541225
108,"assays2,5,10_yield_forest_1",0.586366129126177
109,"assays2,6,7_yield_ridge_1",0.5733039878105034
110,"assays2,6,8_yield_ridge_1",0.5901639383842124
111,"assays2,6,9_yield_ridge_1",0.5952243582942307
112,"assays2,6,10_yield_svm_1",0.5908149084711154
113,"assays2,7,8_yield_svm_1",0.5610972714982249
114,"assays2,7,9_yield_ridge_1",0.5773480146293936
115,"assays2,7,10_yield_ridge_1",0.5735001309658176
116,"assays2,8,9_yield_forest_1",0.5590938139241088
117,"assays2,8,10_yield_svm_1",0.531924548809215
118,"assays2,9,10_yield_svm_1",0.5960446183786461
119,"assays3,4,5_yield_svm_1",0.5952037688979613
120,"assays3,4,6_yield_ridge_1",0.5979907387201295
121,"assays3,4,7_yield_svm_1",0.5748423639300666
122,"assays3,4,8_yield_svm_1",0.5880523866721892
123,"assays3,4,9_yield_svm_1",0.5863487494667946
124,"assays3,4,10_yield_svm_1",0.5577509904444133
125,"assays3,5,6_yield_svm_1",0.595650951603444
126,"assays3,5,7_yield_svm_1",0.5725503101710064
127,"assays3,5,8_yield_forest_1",0.5867391080646666
128,"assays3,5,9_yield_forest_1",0.5939993640668397
129,"assays3,5,10_yield_forest_1",0.5872267563409723
130,"assays3,6,7_yield_ridge_1",0.578341018004709
131,"assays3,6,8_yield_svm_1",0.581166059418495
132,"assays3,6,9_yield_svm_1",0.5740175246514282
133,"assays3,6,10_yield_svm_1",0.5816879120459985
134,"assays3,7,8_yield_svm_1",0.5595339884560289
135,"assays3,7,9_yield_svm_1",0.5793788017481492
136,"assays3,7,10_yield_svm_1",0.5416059079117372
137,"assays3,8,9_yield_forest_1",0.5697989218464788
138,"assays3,8,10_yield_svm_1",0.5371242672129943
139,"assays3,9,10_yield_svm_1",0.5701904737610171
140,"assays4,5,6_yield_ridge_1",0.6039899252622881
141,"assays4,5,7_yield_ridge_1",0.578231278907071
142,"assays4,5,8_yield_forest_1",0.5834987125151235
143,"assays4,5,9_yield_forest_1",0.5771982802273393
144,"assays4,5,10_yield_forest_1",0.5637368415007052
145,"assays4,6,7_yield_ridge_1",0.5789802448587702
146,"assays4,6,8_yield_svm_1",0.5985841124406714
147,"assays4,6,9_yield_svm_1",0.600069672035022
148,"assays4,6,10_yield_forest_1",0.5849709788837562
149,"assays4,7,8_yield_svm_1",0.5650129993552726
150,"assays4,7,9_yield_ridge_1",0.5841600326528797
151,"assays4,7,10_yield_svm_1",0.5623714670652702
152,"assays4,8,9_yield_forest_1",0.5574602139241519
153,"assays4,8,10_yield_svm_1",0.5185400555877067
154,"assays4,9,10_yield_svm_1",0.5730739737025978
155,"assays5,6,7_yield_ridge_1",0.6023366467435773
156,"assays5,6,8_yield_forest_1",0.5984215023766166
157,"assays5,6,9_yield_forest_1",0.604841116825141
158,"assays5,6,10_yield_forest_1",0.6222116760738952
159,"assays5,7,8_yield_forest_1",0.5855440863299518
160,"assays5,7,9_yield_forest_1",0.5954201655400545
161,"assays5,7,10_yield_forest_1",0.5932255924249652
162,"assays5,8,9_yield_forest_1",0.5345787991812844
163,"assays5,8,10_yield_forest_1",0.5300638497185471
164,"assays5,9,10_yield_forest_1",0.5919966541576793
165,"assays6,7,8_yield_ridge_1",0.5977400380227854
166,"assays6,7,9_yield_ridge_1",0.6211984876943834
167,"assays6,7,10_yield_ridge_1",0.6185629349412781
168,"assays6,8,9_yield_forest_1",0.5752651533187894
169,"assays6,8,10_yield_forest_1",0.58056885530623
170,"assays6,9,10_yield_forest_1",0.6344101014772721
171,"assays7,8,9_yield_forest_1",0.6009193244890294
172,"assays7,8,10_yield_forest_1",0.5914366503814749
173,"assays7,9,10_yield_ridge_1",0.6643432502369562
174,"assays8,9,10_yield_forest_1",0.6032116413848897
175,"assays1,2,3,4_yield_forest_1",0.5536252744469248
176,"assays1,2,3,5_yield_forest_1",0.5673394660673915
177,"assays1,2,3,6_yield_forest_1",0.56105325895794
178,"assays1,2,3,7_yield_forest_1",0.5571320641553992
179,"assays1,2,3,8_yield_forest_1",0.5533168523228502
180,"assays1,2,3,9_yield_forest_1",0.5656421838299767
181,"assays1,2,3,10_yield_forest_1",0.5400895310397675
182,"assays1,2,4,5_yield_forest_1",0.54578538253112
183,"assays1,2,4,6_yield_forest_1",0.5626256517983879
184,"assays1,2,4,7_yield_forest_1",0.5503188991218193
185,"assays1,2,4,8_yield_forest_1",0.5326275540215227
186,"assays1,2,4,9_yield_forest_1",0.5443247273958182
187,"assays1,2,4,10_yield_forest_1",0.5341249610083966
188,"assays1,2,5,6_yield_forest_1",0.5670235198705065
189,"assays1,2,5,7_yield_forest_1",0.5502665294247573
190,"assays1,2,5,8_yield_forest_1",0.5373151003884453
191,"assays1,2,5,9_yield_forest_1",0.5443575549469258
192,"assays1,2,5,10_yield_forest_1",0.5137366020787313
193,"assays1,2,6,7_yield_forest_1",0.5605295714528817
194,"assays1,2,6,8_yield_forest_1",0.5601835445430139
195,"assays1,2,6,9_yield_svm_1",0.5633247283252338
196,"assays1,2,6,10_yield_forest_1",0.5511684034613499
197,"assays1,2,7,8_yield_forest_1",0.5436058793079395
198,"assays1,2,7,9_yield_forest_1",0.5330661012452131
199,"assays1,2,7,10_yield_forest_1",0.5203534322916161
200,"assays1,2,8,9_yield_forest_1",0.5247320926090822
201,"assays1,2,8,10_yield_forest_1",0.5133598370624999
202,"assays1,2,9,10_yield_forest_1",0.537193572827131
203,"assays1,3,4,5_yield_forest_1",0.5651557395997735
204,"assays1,3,4,6_yield_svm_1",0.5713715340566575
205,"assays1,3,4,7_yield_forest_1",0.545026580868734
206,"assays1,3,4,8_yield_forest_1",0.5404345053077011
207,"assays1,3,4,9_yield_forest_1",0.5592214122217876
208,"assays1,3,4,10_yield_forest_1",0.5296466797879991
209,"assays1,3,5,6_yield_forest_1",0.5645965338656322
210,"assays1,3,5,7_yield_forest_1",0.5692176929887088
211,"assays1,3,5,8_yield_forest_1",0.5555905911448582
212,"assays1,3,5,9_yield_forest_1",0.5442400306379289
213,"assays1,3,5,10_yield_forest_1",0.51702020543923
214,"assays1,3,6,7_yield_forest_1",0.5596898674868325
215,"assays1,3,6,8_yield_forest_1",0.5602515063652628
216,"assays1,3,6,9_yield_forest_1",0.5573330553172896
217,"assays1,3,6,10_yield_forest_1",0.5281219136599191
218,"assays1,3,7,8_yield_forest_1",0.5409193815319401
219,"assays1,3,7,9_yield_forest_1",0.5499243063350059
220,"assays1,3,7,10_yield_forest_1",0.5220116755830466
221,"assays1,3,8,9_yield_forest_1",0.5297008158092607
222,"assays1,3,8,10_yield_forest_1",0.5151148436731012
223,"assays1,3,9,10_yield_forest_1",0.5350130922082416
224,"assays1,4,5,6_yield_forest_1",0.5521828489595397
225,"assays1,4,5,7_yield_forest_1",0.5485238561662835
226,"assays1,4,5,8_yield_forest_1",0.538792705713018
227,"assays1,4,5,9_yield_forest_1",0.5369762022515806
228,"assays1,4,5,10_yield_forest_1",0.5210786869071968
229,"assays1,4,6,7_yield_forest_1",0.5510464288737341
230,"assays1,4,6,8_yield_forest_1",0.5468842933879492
231,"assays1,4,6,9_yield_forest_1",0.558681570004067
232,"assays1,4,6,10_yield_forest_1",0.5254770964769288
233,"assays1,4,7,8_yield_forest_1",0.5369089943747161
234,"assays1,4,7,9_yield_forest_1",0.5518611682738349
235,"assays1,4,7,10_yield_forest_1",0.5157966174749016
236,"assays1,4,8,9_yield_forest_1",0.5275650266376978
237,"assays1,4,8,10_yield_forest_1",0.5089079355975679
238,"assays1,4,9,10_yield_forest_1",0.5335935646347201
239,"assays1,5,6,7_yield_forest_1",0.5683329033642079
240,"assays1,5,6,8_yield_forest_1",0.543628923346595
241,"assays1,5,6,9_yield_forest_1",0.5375125379738874
242,"assays1,5,6,10_yield_forest_1",0.543431710950679
243,"assays1,5,7,8_yield_forest_1",0.5408809237485896
244,"assays1,5,7,9_yield_forest_1",0.5398844373153252
245,"assays1,5,7,10_yield_forest_1",0.5213285157682802
246,"assays1,5,8,9_yield_forest_1",0.5069908452570466
247,"assays1,5,8,10_yield_forest_1",0.4972766760314256
248,"assays1,5,9,10_yield_forest_1",0.5099741624118215
249,"assays1,6,7,8_yield_forest_1",0.5460411827882359
250,"assays1,6,7,9_yield_forest_1",0.5592312090359215
251,"assays1,6,7,10_yield_forest_1",0.5304138206382973
252,"assays1,6,8,9_yield_forest_1",0.5221446453305514
253,"assays1,6,8,10_yield_forest_1",0.5118129345229854
254,"assays1,6,9,10_yield_forest_1",0.5511834384127469
255,"assays1,7,8,9_yield_forest_1",0.5218565605739836
256,"assays1,7,8,10_yield_forest_1",0.5065273389302847
257,"assays1,7,9,10_yield_forest_1",0.537199680170826
258,"assays1,8,9,10_yield_forest_1",0.5101635149928171
259,"assays2,3,4,5_yield_svm_1",0.5939601438798311
260,"assays2,3,4,6_yield_svm_1",0.5855539009863316
261,"assays2,3,4,7_yield_ridge_1",0.5779042407172033
262,"assays2,3,4,8_yield_svm_1",0.5822930128976382
263,"assays2,3,4,9_yield_svm_1",0.5861852419433123
264,"assays2,3,4,10_yield_svm_1",0.5796771265412282
265,"assays2,3,5,6_yield_svm_1",0.5921588592865946
266,"assays2,3,5,7_yield_ridge_1",0.577129463206337
267,"assays2,3,5,8_yield_ridge_1",0.5920161839105866
268,"assays2,3,5,9_yield_svm_1",0.5919938983913785
269,"assays2,3,5,10_yield_ridge_1",0.5981708682948839
270,"assays2,3,6,7_yield_svm_1",0.5778469720816539
271,"assays2,3,6,8_yield_svm_1",0.5842439306048235
272,"assays2,3,6,9_yield_svm_1",0.5807270472887244
273,"assays2,3,6,10_yield_svm_1",0.5827206249717001
274,"assays2,3,7,8_yield_svm_1",0.5597848290294591
275,"assays2,3,7,9_yield_svm_1",0.5806844223059228
276,"assays2,3,7,10_yield_svm_1",0.5783231323780518
277,"assays2,3,8,9_yield_forest_1",0.5690798244707651
278,"assays2,3,8,10_yield_svm_1",0.5444929597251684
279,"assays2,3,9,10_yield_forest_1",0.5937675748934905
280,"assays2,4,5,6_yield_svm_1",0.594037473318776
281,"assays2,4,5,7_yield_ridge_1",0.5784033604253837
282,"assays2,4,5,8_yield_forest_1",0.589212930118397
283,"assays2,4,5,9_yield_forest_1",0.5892867370351127
284,"assays2,4,5,10_yield_forest_1",0.5843782869664895
285,"assays2,4,6,7_yield_ridge_1",0.5778049650053793
286,"assays2,4,6,8_yield_ridge_1",0.5902164394754499
287,"assays2,4,6,9_yield_svm_1",0.590013943483909
288,"assays2,4,6,10_yield_forest_1",0.5913818954217362
289,"assays2,4,7,8_yield_svm_1",0.5650703523852731
290,"assays2,4,7,9_yield_ridge_1",0.5822160776810548
291,"assays2,4,7,10_yield_forest_1",0.5771679538790035
292,"assays2,4,8,9_yield_forest_1",0.5698032923230965
293,"assays2,4,8,10_yield_svm_1",0.5433148583121168
294,"assays2,4,9,10_yield_ridge_1",0.5954949293712878
295,"assays2,5,6,7_yield_ridge_1",0.5788061106891998
296,"assays2,5,6,8_yield_forest_1",0.5939856229573666
297,"assays2,5,6,9_yield_ridge_1",0.5948405678610108
298,"assays2,5,6,10_yield_svm_1",0.5963816052995157
299,"assays2,5,7,8_yield_ridge_1",0.5663345250510988
300,"assays2,5,7,9_yield_ridge_1",0.5798989627642865
301,"assays2,5,7,10_yield_ridge_1",0.5749702040462961
302,"assays2,5,8,9_yield_forest_1",0.5406293825676525
303,"assays2,5,8,10_yield_forest_1",0.5377842857303723
304,"assays2,5,9,10_yield_forest_1",0.5762834150154207
305,"assays2,6,7,8_yield_svm_1",0.5621490620174618
306,"assays2,6,7,9_yield_ridge_1",0.5790602539813836
307,"assays2,6,7,10_yield_ridge_1",0.5775099248241918
308,"assays2,6,8,9_yield_forest_1",0.5680317691285557
309,"assays2,6,8,10_yield_forest_1",0.566675459365664
310,"assays2,6,9,10_yield_svm_1",0.5929029825923616
311,"assays2,7,8,9_yield_ridge_1",0.5658363440796234
312,"assays2,7,8,10_yield_svm_1",0.5445931012891119
313,"assays2,7,9,10_yield_ridge_1",0.5731342496164914
314,"assays2,8,9,10_yield_forest_1",0.5551357604696867
315,"assays3,4,5,6_yield_svm_1",0.5806954653132481
316,"assays3,4,5,7_yield_ridge_1",0.5790510682571781
317,"assays3,4,5,8_yield_forest_1",0.5961293435165699
318,"assays3,4,5,9_yield_svm_1",0.599089405326478
319,"assays3,4,5,10_yield_forest_1",0.596727818571315
320,"assays3,4,6,7_yield_svm_1",0.570950758179981
321,"assays3,4,6,8_yield_svm_1",0.5793773147120811
322,"assays3,4,6,9_yield_svm_1",0.5792215864779967
323,"assays3,4,6,10_yield_svm_1",0.5630025058187414
324,"assays3,4,7,8_yield_ridge_1",0.5667814375869495
325,"assays3,4,7,9_yield_svm_1",0.5817707565673776
326,"assays3,4,7,10_yield_svm_1",0.5731380966212833
327,"assays3,4,8,9_yield_forest_1",0.5825383600330006
328,"assays3,4,8,10_yield_svm_1",0.5400303944570516
329,"assays3,4,9,10_yield_svm_1",0.5763258805587437
330,"assays3,5,6,7_yield_ridge_1",0.5822809400727118
331,"assays3,5,6,8_yield_svm_1",0.5950710709924791
332,"assays3,5,6,9_yield_svm_1",0.5812150432651154
333,"assays3,5,6,10_yield_forest_1",0.6043758028104212
334,"assays3,5,7,8_yield_svm_1",0.5721600966080784
335,"assays3,5,7,9_yield_ridge_1",0.5851711743275871
336,"assays3,5,7,10_yield_svm_1",0.5786420856826282
337,"assays3,5,8,9_yield_forest_1",0.547447224278646
338,"assays3,5,8,10_yield_forest_1",0.5403944731113862
339,"assays3,5,9,10_yield_svm_1",0.5798839632408621
340,"assays3,6,7,8_yield_ridge_1",0.5696720912989449
341,"assays3,6,7,9_yield_svm_1",0.5828695499450562
342,"assays3,6,7,10_yield_svm_1",0.5637215042881109
343,"assays3,6,8,9_yield_svm_1",0.575004546270035
344,"assays3,6,8,10_yield_svm_1",0.5594268467813023
345,"assays3,6,9,10_yield_svm_1",0.5681076402385065
346,"assays3,7,8,9_yield_svm_1",0.5660732489852276
347,"assays3,7,8,10_yield_svm_1",0.5364203648419609
348,"assays3,7,9,10_yield_svm_1",0.5718301895750513
349,"assays3,8,9,10_yield_forest_1",0.5574339340620547
350,"assays4,5,6,7_yield_ridge_1",0.5847861531926379
351,"assays4,5,6,8_yield_svm_1",0.6028900651934851
352,"assays4,5,6,9_yield_forest_1",0.5887440752093152
353,"assays4,5,6,10_yield_forest_1",0.5906682129194758
354,"assays4,5,7,8_yield_ridge_1",0.5691961988762622
355,"assays4,5,7,9_yield_forest_1",0.5769604673381883
356,"assays4,5,7,10_yield_forest_1",0.5663741066929844
357,"assays4,5,8,9_yield_forest_1",0.5427832937958882
358,"assays4,5,8,10_yield_forest_1",0.529426855480744
359,"assays4,5,9,10_yield_forest_1",0.5700138262632397
360,"assays4,6,7,8_yield_ridge_1",0.5705105632157824
361,"assays4,6,7,9_yield_ridge_1",0.5839662562241401
362,"assays4,6,7,10_yield_ridge_1",0.5810244400346509
363,"assays4,6,8,9_yield_forest_1",0.5761025381910396
364,"assays4,6,8,10_yield_forest_1",0.5645595980462247
365,"assays4,6,9,10_yield_forest_1",0.5874417918363288
366,"assays4,7,8,9_yield_forest_1",0.557829445214988
367,"assays4,7,8,10_yield_svm_1",0.5417376041964174
368,"assays4,7,9,10_yield_ridge_1",0.5778595786694259
369,"assays4,8,9,10_yield_forest_1",0.5412649165238167
370,"assays5,6,7,8_yield_forest_1",0.5848951143487636
371,"assays5,6,7,9_yield_forest_1",0.6044760589222079
372,"assays5,6,7,10_yield_ridge_1",0.6057805558399421
373,"assays5,6,8,9_yield_forest_1",0.5443482866476701
374,"assays5,6,8,10_yield_forest_1",0.5555241169928601
375,"assays5,6,9,10_yield_forest_1",0.6040043861121204
376,"assays5,7,8,9_yield_forest_1",0.5471234531962473
377,"assays5,7,8,10_yield_forest_1",0.5462389608006084
378,"assays5,7,9,10_yield_forest_1",0.5934633509809923
379,"assays5,8,9,10_yield_forest_1",0.5367852867040199
380,"assays6,7,8,9_yield_forest_1",0.5855124156032334
381,"assays6,7,8,10_yield_forest_1",0.5870820645275339
382,"assays6,7,9,10_yield_ridge_1",0.6187292960202082
383,"assays6,8,9,10_yield_forest_1",0.5732301854732296
384,"assays7,8,9,10_yield_forest_1",0.6156205497462983
385,"assays1,2,3,4,5_yield_forest_1",0.5779814518448235
386,"assays1,2,3,4,6_yield_forest_1",0.5645732570226938
387,"assays1,2,3,4,7_yield_forest_1",0.5395395811124927
388,"assays1,2,3,4,8_yield_forest_1",0.5520628424334143
389,"assays1,2,3,4,9_yield_forest_1",0.5784967540038255
390,"assays1,2,3,4,10_yield_forest_1",0.5288086946404389
391,"assays1,2,3,5,6_yield_forest_1",0.5641167413566954
392,"assays1,2,3,5,7_yield_forest_1",0.5465313355374295
393,"assays1,2,3,5,8_yield_forest_1",0.5577449429330392
394,"assays1,2,3,5,9_yield_forest_1",0.5449402836313902
395,"assays1,2,3,5,10_yield_forest_1",0.5413400045891922
396,"assays1,2,3,6,7_yield_forest_1",0.5640070724745774
397,"assays1,2,3,6,8_yield_forest_1",0.5437622332247812
398,"assays1,2,3,6,9_yield_forest_1",0.562921547274704
399,"assays1,2,3,6,10_yield_forest_1",0.5496677937072817
400,"assays1,2,3,7,8_yield_forest_1",0.5557169420192721
401,"assays1,2,3,7,9_yield_forest_1",0.5548889122867646
402,"assays1,2,3,7,10_yield_forest_1",0.5266446157844837
403,"assays1,2,3,8,9_yield_forest_1",0.5329064738893395
404,"assays1,2,3,8,10_yield_forest_1",0.5257133068249822
405,"assays1,2,3,9,10_yield_forest_1",0.5541584611557756
406,"assays1,2,4,5,6_yield_forest_1",0.5560606374203994
407,"assays1,2,4,5,7_yield_forest_1",0.5542678758312034
408,"assays1,2,4,5,8_yield_forest_1",0.5477069467359612
409,"assays1,2,4,5,9_yield_forest_1",0.548363482606759
410,"assays1,2,4,5,10_yield_forest_1",0.5385108152341134
411,"assays1,2,4,6,7_yield_forest_1",0.541175069334819
412,"assays1,2,4,6,8_yield_forest_1",0.5551326178001496
413,"assays1,2,4,6,9_yield_forest_1",0.561256115514768
414,"assays1,2,4,6,10_yield_forest_1",0.5450724653125072
415,"assays1,2,4,7,8_yield_forest_1",0.5382564991008449
416,"assays1,2,4,7,9_yield_forest_1",0.5603110738897098
417,"assays1,2,4,7,10_yield_forest_1",0.5245645441549609
418,"assays1,2,4,8,9_yield_forest_1",0.5496748903660548
419,"assays1,2,4,8,10_yield_forest_1",0.5240571715667374
420,"assays1,2,4,9,10_yield_forest_1",0.5293409075478959
421,"assays1,2,5,6,7_yield_forest_1",0.5416608165646842
422,"assays1,2,5,6,8_yield_forest_1",0.5646422220134901
423,"assays1,2,5,6,9_yield_forest_1",0.5416583011295029
424,"assays1,2,5,6,10_yield_forest_1",0.5497630659448371
425,"assays1,2,5,7,8_yield_forest_1",0.5355645494720183
426,"assays1,2,5,7,9_yield_forest_1",0.5434316778801523
427,"assays1,2,5,7,10_yield_forest_1",0.5252170611105607
428,"assays1,2,5,8,9_yield_forest_1",0.5193263197454826
429,"assays1,2,5,8,10_yield_forest_1",0.5076014872645633
430,"assays1,2,5,9,10_yield_forest_1",0.5494175104285984
431,"assays1,2,6,7,8_yield_forest_1",0.5400468874708327
432,"assays1,2,6,7,9_yield_svm_1",0.5617264512963208
433,"assays1,2,6,7,10_yield_forest_1",0.5466875683008244
434,"assays1,2,6,8,9_yield_forest_1",0.5421991413470151
435,"assays1,2,6,8,10_yield_forest_1",0.5190351858855996
436,"assays1,2,6,9,10_yield_forest_1",0.5537639105466374
437,"assays1,2,7,8,9_yield_forest_1",0.5178395903780549
438,"assays1,2,7,8,10_yield_forest_1",0.5097516374799778
439,"assays1,2,7,9,10_yield_forest_1",0.5274197726937189
440,"assays1,2,8,9,10_yield_forest_1",0.522381774000377
441,"assays1,3,4,5,6_yield_forest_1",0.5603695723806921
442,"assays1,3,4,5,7_yield_forest_1",0.5508413447781286
443,"assays1,3,4,5,8_yield_forest_1",0.5619603407496931
444,"assays1,3,4,5,9_yield_forest_1",0.5689525397516215
445,"assays1,3,4,5,10_yield_forest_1",0.546490440902607
446,"assays1,3,4,6,7_yield_svm_1",0.5653992002888526
447,"assays1,3,4,6,8_yield_forest_1",0.5547118398526221
448,"assays1,3,4,6,9_yield_forest_1",0.5588798558084281
449,"assays1,3,4,6,10_yield_forest_1",0.5350072198478044
450,"assays1,3,4,7,8_yield_svm_1",0.5589440989795934
451,"assays1,3,4,7,9_yield_svm_1",0.5656465727859079
452,"assays1,3,4,7,10_yield_forest_1",0.5432804993921188
453,"assays1,3,4,8,9_yield_forest_1",0.5383186646273839
454,"assays1,3,4,8,10_yield_forest_1",0.521617683910031
455,"assays1,3,4,9,10_yield_forest_1",0.5473667398121023
456,"assays1,3,5,6,7_yield_forest_1",0.562622119443773
457,"assays1,3,5,6,8_yield_svm_1",0.5769977220225029
458,"assays1,3,5,6,9_yield_forest_1",0.5620896276530449
459,"assays1,3,5,6,10_yield_forest_1",0.5655108986338936
460,"assays1,3,5,7,8_yield_forest_1",0.5496087816371056
461,"assays1,3,5,7,9_yield_forest_1",0.5519413388976104
462,"assays1,3,5,7,10_yield_forest_1",0.5420776168990397
463,"assays1,3,5,8,9_yield_forest_1",0.5294542154053334
464,"assays1,3,5,8,10_yield_forest_1",0.5149865735319695
465,"assays1,3,5,9,10_yield_forest_1",0.5209292740907683
466,"assays1,3,6,7,8_yield_forest_1",0.5512966923543884
467,"assays1,3,6,7,9_yield_forest_1",0.545955296818264
468,"assays1,3,6,7,10_yield_svm_1",0.5452290393387922
469,"assays1,3,6,8,9_yield_forest_1",0.5351541866649681
470,"assays1,3,6,8,10_yield_forest_1",0.5275558626852264
471,"assays1,3,6,9,10_yield_forest_1",0.5414847012964805
472,"assays1,3,7,8,9_yield_forest_1",0.5523883663026443
473,"assays1,3,7,8,10_yield_forest_1",0.5186373171126372
474,"assays1,3,7,9,10_yield_forest_1",0.5548286565919225
475,"assays1,3,8,9,10_yield_forest_1",0.5105786327851359
