,loss,status,train_loss,test_var,loss_std,hyperparam
0,0.5861872294965309,ok,0.5456469547344798,0.3491039934412925,0.009804663315829819,"{'c': 2.4727696537062815, 'gamma': -1.1387768681940404}"
1,0.5875994351953913,ok,0.5658055346225497,0.350441907583029,0.0064696642051163865,"{'c': 1.1439643204492782, 'gamma': -1.9140439621395045}"
2,1.0151288298639038,ok,0.9960010907413894,0.34939342191675593,0.007404325991112773,"{'c': -2.570759703133689, 'gamma': -1.8956212083273414}"
3,0.7357882683525264,ok,0.7222900667143136,0.34900640155577084,0.005431457453193287,"{'c': -1.8195065084469102, 'gamma': -0.32840309102597853}"
4,1.4931218216052289,ok,0.3642692175522204,0.35006341551353726,0.1042447911211321,"{'c': 1.6832422099558713, 'gamma': 1.802469241853788}"
5,0.9828686372884856,ok,0.9662045799335341,0.34998006059953635,0.006818316368325454,"{'c': -2.7064809386384625, 'gamma': -0.8040539557677775}"
6,1.0097251589401044,ok,0.9874859421221638,0.348513733514765,0.007438689167283288,"{'c': -2.391928637149916, 'gamma': 2.9013152513884695}"
7,0.9716614088216167,ok,0.40573765733903,0.3498623984009266,0.017967815126317725,"{'c': 0.7359615436154936, 'gamma': 1.9104426337899172}"
8,0.9662125538345709,ok,0.9520649064803761,0.34921006165719304,0.006432035260772261,"{'c': -2.940245542454007, 'gamma': 0.7640079925453707}"
9,1.0154060242998924,ok,0.9963280033359941,0.35005410986329927,0.0128419585637725,"{'c': -2.7067444127075078, 'gamma': -1.7698842192977673}"
10,0.9378333641132091,ok,0.9229597967645452,0.3488066460356929,0.008538863027413005,"{'c': -2.8059544687122635, 'gamma': 0.08651472778398794}"
11,0.5936982072949539,ok,0.5355803816413784,0.3499494733235077,0.010426564031330698,"{'c': 0.7997481554785004, 'gamma': 0.22186857942215532}"
12,0.6377423729314049,ok,0.536540221820107,0.3487082905894375,0.012218057564292667,"{'c': 2.4543388081981066, 'gamma': -0.06216247239702444}"
13,0.9954928866340038,ok,0.979580169158343,0.3490504447678416,0.008977452140871457,"{'c': -2.8988326839148417, 'gamma': 1.6786367137623337}"
14,0.7306149361820663,ok,0.5373875299531907,0.35011656404000224,0.008210128207328754,"{'c': -0.72475435757406, 'gamma': 2.5468877059426323}"
15,1.0025683727737922,ok,0.9849565142697164,0.34942013905186503,0.007230169222847898,"{'c': -2.612611610978102, 'gamma': -1.2958593197662023}"
16,0.5755164367214759,ok,0.5404994099965238,0.3500616100011909,0.009939017800476032,"{'c': -0.10962960837634128, 'gamma': 0.1920644094884265}"
17,1.0135229743208003,ok,0.9931273131970004,0.34987543642925945,0.007379979846630854,"{'c': -2.9589826123021457, 'gamma': -1.2807144702965119}"
18,0.6394628700519008,ok,0.5363331109220931,0.3517226301164741,0.011860795681642106,"{'c': 2.3116865287915287, 'gamma': 0.0060938892214030815}"
19,0.5805668839653015,ok,0.5401447698226018,0.3488899877753186,0.006994688855244181,"{'c': -0.11729486760887164, 'gamma': 0.21671465746075658}"
20,0.6119184533737071,ok,0.5250401480920976,0.34995715745548084,0.008689691633223896,"{'c': -0.3249056039784691, 'gamma': 1.0556617802007549}"
21,0.5810262271737681,ok,0.5423180755751906,0.3494093983416741,0.006993360090751389,"{'c': -0.909461716068062, 'gamma': 0.8631851509911963}"
22,0.8304479322497273,ok,0.8200496768983682,0.34928995206775487,0.006533845304080946,"{'c': 0.11357918493333385, 'gamma': -2.821859580526479}"
23,0.6883455099101615,ok,0.6579209870145755,0.34931063366133064,0.004640903583302175,"{'c': -1.5471075921478443, 'gamma': 1.3031668401507979}"
24,0.5749963717955391,ok,0.5507063866067041,0.348364127416842,0.005293464307422414,"{'c': 0.14360552378663138, 'gamma': -0.5733408173250973}"
25,0.7667037716715325,ok,0.7505977597502509,0.3501117120609023,0.005001382207310375,"{'c': 0.41662338758982886, 'gamma': -2.8673096209753854}"
26,0.5884405521487477,ok,0.5395298043627119,0.35000816517048017,0.00538457782850887,"{'c': 1.759175313955776, 'gamma': -0.47406108245425727}"
27,0.5902677852915456,ok,0.5623466076604555,0.3504577344699151,0.00934666064998525,"{'c': -1.1774998534662995, 'gamma': 0.5656027338781435}"
28,0.5886014520917386,ok,0.562746809211307,0.3505468939614259,0.008852473963062678,"{'c': -0.406698511492515, 'gamma': -0.52943620176109}"
29,0.5983860438633376,ok,0.5753530433574341,0.34884397629438413,0.008398306120340078,"{'c': 1.21298109352201, 'gamma': -2.3054905206091134}"
30,0.9213162004202774,ok,0.9098954585420399,0.3483703853672041,0.007363843777709177,"{'c': -1.9540859834950606, 'gamma': -1.1356923142656863}"
31,0.5781502503756318,ok,0.5517015605700509,0.3504611713122442,0.005213297847183799,"{'c': 0.3785579595333898, 'gamma': -0.822876943385275}"
