,loss,status,train_loss,test_var,loss_std,hyperparam
0,0.6230607036284768,ok,0.6020913785060016,0.35042848457549536,0.0065407903771023965,{'alpha': 1.3558606234340589}
1,0.6112882167781164,ok,0.5637126573331168,0.3499661284481861,0.009236327361649345,{'alpha': -3.6676994644838734}
2,0.7877018028805629,ok,0.7761537976201919,0.34997313141950476,0.0054250218359422455,{'alpha': 2.2487902288230064}
3,0.6016521293444799,ok,0.5735680037612033,0.3499569962405596,0.0075694648842245926,{'alpha': 0.7874896786155521}
4,0.6168619382677425,ok,0.563517627069461,0.34913700035923045,0.010831531560243284,{'alpha': -1.9905088536460278}
5,0.6095616328888499,ok,0.5639024126337128,0.34876379246655426,0.007749452932784842,{'alpha': -3.4906363359171175}
6,0.6053097715593083,ok,0.5642166052076878,0.34989066758981,0.006273682812202304,{'alpha': -0.26585212396926927}
7,1.0019235800509512,ok,0.9902434711719657,0.35027365830828605,0.004718542052489478,{'alpha': 3.8906653130212074}
8,0.6053179409258921,ok,0.5638869654552678,0.3505455149485678,0.007710635790833547,{'alpha': -4.334895007572854}
9,0.6139360090561289,ok,0.5635636347304438,0.35141217131115154,0.008301250563481305,{'alpha': -2.1254704582485386}
10,0.6124369978734263,ok,0.5636969497174551,0.3490723893452134,0.008634063162204606,{'alpha': -1.4972496317754427}
11,0.7089196961181211,ok,0.694108863369151,0.3498499252805146,0.0026877945850488764,{'alpha': 1.9290989491050805}
12,0.6109627005901366,ok,0.5635960481275972,0.3497065021914999,0.009513169156598283,{'alpha': -3.313964592970149}
13,0.6141516643980931,ok,0.5635067147050298,0.3504228833840277,0.012011684700522189,{'alpha': -2.5858457810422495}
14,0.6071381330727081,ok,0.563868432622199,0.34999093628714517,0.00871638473957313,{'alpha': -3.97966279208768}
15,0.6688370943556847,ok,0.6545643792399898,0.34996400006901895,0.003612289280279065,{'alpha': 1.7405046893207547}
16,0.6093311434501681,ok,0.5637745413032178,0.34936180757336166,0.00997419672468845,{'alpha': -4.296613115398556}
