,loss,status,train_loss,test_var,loss_std,hyperparam
0,0.672542885614565,ok,0.4380412222037503,0.3496788312601225,0.023982445282221956,"{'c': 0.714434355801993, 'gamma': 0.03976876860357237}"
1,0.9255843835319248,ok,0.009344351435222319,0.3491089173778621,0.011884963658613816,"{'c': 2.776180590523057, 'gamma': 2.2179841560210827}"
2,1.0091039612716766,ok,0.14844755575484808,0.34949072380168045,0.008464678084411079,"{'c': -0.05524656350745438, 'gamma': 2.912968569978121}"
3,0.6577304828751994,ok,0.21882199007902278,0.3491408057557987,0.014159997622348378,"{'c': -0.14688505700116572, 'gamma': 1.4727406092019315}"
4,0.9664626321177388,ok,0.00936862120562429,0.3483040195699084,0.010754734515041572,"{'c': 1.729749454084434, 'gamma': 2.3645594702904473}"
5,1.0091668771749334,ok,0.990697055980295,0.3511859261742229,0.012666776665393837,"{'c': -2.752478116006934, 'gamma': -1.3886600322117173}"
6,1.0165398035163724,ok,0.9984279998398135,0.35125553925851005,0.0070004367055458245,"{'c': -2.3385816008014393, 'gamma': -2.4509481823191814}"
7,0.5848485521131306,ok,0.5594713938751159,0.35056706489393663,0.009398209448655983,"{'c': 0.5095824810169742, 'gamma': -1.8412719489439964}"
8,0.9636789352019168,ok,0.9470260680862206,0.34857169913635727,0.00817276852927869,"{'c': -2.7853471513651895, 'gamma': -0.3871862812179723}"
9,0.5630946926663041,ok,0.49151105018782176,0.3507862391343768,0.0045326761065883755,"{'c': -0.7675001112511604, 'gamma': 0.4756105472668173}"
10,0.9971849827903819,ok,0.1608007046777665,0.3496633152181365,0.005806951893320386,"{'c': -0.0742343801766201, 'gamma': 2.549006367232212}"
11,0.836030497740307,ok,0.8277280180640693,0.35005220607836685,0.006885661736069719,"{'c': -0.025565023736034753, 'gamma': -2.7822411386016133}"
12,0.948240909582594,ok,0.009299315805062406,0.34983169474362574,0.007152883231090884,"{'c': 0.5424597419731141, 'gamma': 2.2993826940848034}"
13,1.0181558372206938,ok,0.9770093265175882,0.35000488658762074,0.00910461708884474,"{'c': -1.8514859316063, 'gamma': 2.576969174400025}"
14,0.6874469626625835,ok,0.37642969230437007,0.3503070616204931,0.014585478963359972,"{'c': 0.487753221216086, 'gamma': 0.41045610727053505}"
15,0.831374904399395,ok,0.29426080949306976,0.3504416195799291,0.045209655009773655,"{'c': 1.1820398024704364, 'gamma': 0.42379400686321667}"
16,0.6534983099514824,ok,0.6372759516125285,0.3513856936978022,0.007938901049241234,"{'c': 0.07761918827382397, 'gamma': -2.1826312164950634}"
17,0.620742683419833,ok,0.3743792164869713,0.3496140088361192,0.008391464905147292,"{'c': -0.484599077187275, 'gamma': 1.2459334158446014}"
18,0.7079003056718947,ok,0.3935555824431183,0.35008810445182975,0.02705173327500253,"{'c': 0.81763990551398, 'gamma': 0.2035247384886496}"
19,0.6745537499022977,ok,0.6591915093944988,0.3499874132916236,0.005033507592859119,"{'c': -1.5039375611514814, 'gamma': -0.5646868015782465}"
20,0.7240435707025042,ok,0.710371608655194,0.3500014012058387,0.004169504665929818,"{'c': -0.9507931114824687, 'gamma': -1.447470282917043}"
21,0.6039469036054643,ok,0.5152933267673738,0.3503273406549446,0.009894337941517103,"{'c': 1.9173705541344712, 'gamma': -1.2104616152406673}"
22,0.6639195456511329,ok,0.5346966738292697,0.3497970674204628,0.004559474675917095,"{'c': -0.8957486365158043, 'gamma': 1.2498374311072409}"
23,0.9342391594627426,ok,0.9220699299940526,0.3496349485732464,0.006154028596186691,"{'c': -1.3616847327043562, 'gamma': -1.864481527016082}"
24,0.7196095583838693,ok,0.4353937544750677,0.35006879239441135,0.03865072098175515,"{'c': 2.722284415082682, 'gamma': -0.7758326070275217}"
25,1.178152771145745,ok,0.1073267809175777,0.3493901557135902,0.04214482139374771,"{'c': 1.5795423106475495, 'gamma': 0.7504778808184627}"
26,0.989662632586404,ok,0.9704079924541975,0.34951080969885245,0.0074209212191501985,"{'c': -0.755380565912577, 'gamma': -2.9218964889701367}"
27,0.9894434718914606,ok,0.9501798636842798,0.35071467676459156,0.007199705948320522,"{'c': -1.8501310009980476, 'gamma': 1.6582465114155043}"
28,0.6488847824295672,ok,0.46106608685260575,0.35025870545354343,0.013543970740965935,"{'c': 0.8004938668572319, 'gamma': -0.1508513948941097}"
29,0.6267645940182188,ok,0.47236006979355266,0.34915879855252785,0.008678756233040586,"{'c': 2.1258508053636174, 'gamma': -0.8856436077668169}"
30,0.6008284153664487,ok,0.5330803585312892,0.3496209235061269,0.011157548157454372,"{'c': 2.4035329671365986, 'gamma': -1.8646052199869896}"
31,0.9251740853146003,ok,0.16826629256420592,0.3500067282582171,0.03298139872114437,"{'c': 1.1158647238933117, 'gamma': 0.786742430960274}"
32,0.8604334598906735,ok,0.4420393888426603,0.3496889939912537,0.010018558657817107,"{'c': -0.4665323816104717, 'gamma': 1.8912537096451905}"
33,0.627403154388207,ok,0.6064267784148029,0.3479866521070357,0.004393722029696902,"{'c': -1.4543479383150895, 'gamma': -0.22424680803611108}"
34,0.6969880865455712,ok,0.295893893645923,0.34995475981849594,0.021590267969647768,"{'c': 0.32628272438604433, 'gamma': 0.7900662236687626}"
35,0.5991097256188193,ok,0.5681890762891284,0.3494251069140569,0.012040204522919123,"{'c': -0.4569491347467509, 'gamma': -1.1139554504008338}"
36,1.0044961678188464,ok,0.9874438441219704,0.34885601939342925,0.007213619988305895,"{'c': -2.3528559199992474, 'gamma': -1.6797367234779912}"
37,1.0049504402551033,ok,0.009375502006517326,0.34988266275398705,0.006334978017388933,"{'c': 1.1723189002063585, 'gamma': 2.913706364106197}"
38,0.6142447870692903,ok,0.5974804219206817,0.34911452317281155,0.002185549523396069,"{'c': 0.27095866508522437, 'gamma': -2.160077016098933}"
39,0.5969004911111511,ok,0.5391429435035942,0.34903393587902637,0.007762074702635438,"{'c': 2.9877538692285697, 'gamma': -2.520790338117206}"
40,0.6548098943993198,ok,0.45873650138552213,0.34930200202925843,0.018815621615602258,"{'c': 1.5350328454921733, 'gamma': -0.48747205124399995}"
41,0.8398930962745574,ok,0.8285290312671514,0.3498606334487038,0.00457049596076579,"{'c': -2.2895804520255982, 'gamma': 0.0794695495239296}"
42,0.9676125696939473,ok,0.8240287407021721,0.3498504672215171,0.003964353249213165,"{'c': -1.0772482752549224, 'gamma': 1.9549719200979438}"
43,0.5979488408612346,ok,0.3396226853702969,0.34994779294645323,0.010369913598470198,"{'c': -0.27760424459131283, 'gamma': 1.0658391561506195}"
44,0.7898955853913447,ok,0.7731285292085452,0.3509966204611467,0.004069088844694994,"{'c': -1.982943663024051, 'gamma': 0.5024130988226672}"
45,0.9950494868776829,ok,0.9775933455649083,0.3501867349043338,0.006626725769717121,"{'c': -2.8773678943226066, 'gamma': -0.8272103164751545}"
46,0.6283683067858526,ok,0.44407772252141975,0.3501526764211983,0.016325405071932787,"{'c': 0.18629563043030004, 'gamma': 0.26692645039952967}"
47,1.0020391196044662,ok,0.9808787140336317,0.3490393945093876,0.00597369337998387,"{'c': -1.2172753058744816, 'gamma': -2.644797712349169}"
48,0.6010358408767048,ok,0.5733173885960543,0.3483119591525884,0.006324606116096194,"{'c': 0.5921761675821585, 'gamma': -2.202401702599537}"
49,0.6754113459613273,ok,0.6579572955678759,0.3503827142763631,0.003049676799615715,"{'c': -0.6890803189023273, 'gamma': -1.508194050127594}"
